item_id,name,category,subcategory,tier,group,art_source,shared_icon_key,index,row,column,x,y,width,height,original_r3_index,original_r2_index
runite_supply_cache,Runite Arcane Cache,Consumable,Supply Cache,8,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,666,1029
dragonsteel_supply_cache,Dragonsteel Arcane Cache,Consumable,Supply Cache,9,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,667,1030
aethersteel_supply_cache,Aethersteel Arcane Cache,Consumable,Supply Cache,10,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,668,1031
voidiron_supply_cache,Voidiron Arcane Cache,Consumable,Supply Cache,11,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,669,1032
celestium_supply_cache,Celestium Arcane Cache,Consumable,Supply Cache,12,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,670,1033
bloodstone_supply_cache,Bloodstone Arcane Cache,Consumable,Supply Cache,13,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,671,1034
moonsteel_supply_cache,Moonsteel Arcane Cache,Consumable,Supply Cache,14,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,672,1035
sunforged_supply_cache,Sunforged Arcane Cache,Consumable,Supply Cache,15,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,673,1036
netherite_supply_cache,Netherite Arcane Cache,Consumable,Supply Cache,16,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,674,1037
stormglass_supply_cache,Stormglass Arcane Cache,Consumable,Supply Cache,17,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,675,1038
kingssteel_supply_cache,Kingssteel Arcane Cache,Consumable,Supply Cache,18,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,676,1039
eternium_supply_cache,Eternium Arcane Cache,Consumable,Supply Cache,19,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,677,1040
astralium_supply_cache,Astralium Arcane Cache,Consumable,Supply Cache,20,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,678,1041
gravite_supply_cache,Gravite Arcane Cache,Consumable,Supply Cache,21,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,679,1042
frostiron_supply_cache,Frostiron Arcane Cache,Consumable,Supply Cache,22,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,680,1043
dusksteel_supply_cache,Dusksteel Arcane Cache,Consumable,Supply Cache,23,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,681,1044
titanium_supply_cache,Titanium Arcane Cache,Consumable,Supply Cache,24,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,682,1045
skysteel_supply_cache,Skysteel Arcane Cache,Consumable,Supply Cache,25,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,683,1046
emberium_supply_cache,Emberium Arcane Cache,Consumable,Supply Cache,26,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,684,1047
soulsteel_supply_cache,Soulsteel Arcane Cache,Consumable,Supply Cache,27,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,685,1048
chronite_supply_cache,Chronite Arcane Cache,Consumable,Supply Cache,28,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,686,1049
worldforge_supply_cache,Worldforge Arcane Cache,Consumable,Supply Cache,29,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,687,1050
voidglass_supply_cache,Voidglass Arcane Cache,Consumable,Supply Cache,30,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,688,1051
thalassic_supply_cache,Thalassic Arcane Cache,Consumable,Supply Cache,31,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,689,1052
ashspire_supply_cache,Ashspire Arcane Cache,Consumable,Supply Cache,32,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,690,1053
glacirite_supply_cache,Glacirite Arcane Cache,Consumable,Supply Cache,33,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,691,1054
primordite_supply_cache,Primordite Arcane Cache,Consumable,Supply Cache,34,consumable.cache.arcane,tier-neutral cache archetype,cache.arcane,362,36,2,256,4608,128,128,692,1055
copper_lesser_supply_cache,Copper Lesser Arcane Cache,Consumable,Supply Cache,1,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,693,1056
iron_lesser_supply_cache,Iron Lesser Arcane Cache,Consumable,Supply Cache,2,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,694,1057
silver_lesser_supply_cache,Silver Lesser Arcane Cache,Consumable,Supply Cache,3,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,695,1058
gold_lesser_supply_cache,Gold Lesser Arcane Cache,Consumable,Supply Cache,4,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,696,1059
mythril_lesser_supply_cache,Mythril Lesser Arcane Cache,Consumable,Supply Cache,5,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,697,1060
starsteel_lesser_supply_cache,Starsteel Lesser Arcane Cache,Consumable,Supply Cache,6,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,698,1061
obsidian_lesser_supply_cache,Obsidian Lesser Arcane Cache,Consumable,Supply Cache,7,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,699,1062
runite_lesser_supply_cache,Runite Lesser Arcane Cache,Consumable,Supply Cache,8,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,700,1063
dragonsteel_lesser_supply_cache,Dragonsteel Lesser Arcane Cache,Consumable,Supply Cache,9,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,701,1064
aethersteel_lesser_supply_cache,Aethersteel Lesser Arcane Cache,Consumable,Supply Cache,10,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,702,1065
voidiron_lesser_supply_cache,Voidiron Lesser Arcane Cache,Consumable,Supply Cache,11,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,703,1066
celestium_lesser_supply_cache,Celestium Lesser Arcane Cache,Consumable,Supply Cache,12,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,704,1067
bloodstone_lesser_supply_cache,Bloodstone Lesser Arcane Cache,Consumable,Supply Cache,13,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,705,1068
moonsteel_lesser_supply_cache,Moonsteel Lesser Arcane Cache,Consumable,Supply Cache,14,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,706,1069
sunforged_lesser_supply_cache,Sunforged Lesser Arcane Cache,Consumable,Supply Cache,15,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,707,1070
netherite_lesser_supply_cache,Netherite Lesser Arcane Cache,Consumable,Supply Cache,16,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,708,1071
stormglass_lesser_supply_cache,Stormglass Lesser Arcane Cache,Consumable,Supply Cache,17,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,709,1072
kingssteel_lesser_supply_cache,Kingssteel Lesser Arcane Cache,Consumable,Supply Cache,18,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,710,1073
eternium_lesser_supply_cache,Eternium Lesser Arcane Cache,Consumable,Supply Cache,19,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,711,1074
astralium_lesser_supply_cache,Astralium Lesser Arcane Cache,Consumable,Supply Cache,20,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,712,1075
gravite_lesser_supply_cache,Gravite Lesser Arcane Cache,Consumable,Supply Cache,21,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,713,1076
frostiron_lesser_supply_cache,Frostiron Lesser Arcane Cache,Consumable,Supply Cache,22,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,714,1077
dusksteel_lesser_supply_cache,Dusksteel Lesser Arcane Cache,Consumable,Supply Cache,23,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,715,1078
titanium_lesser_supply_cache,Titanium Lesser Arcane Cache,Consumable,Supply Cache,24,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,716,1079
skysteel_lesser_supply_cache,Skysteel Lesser Arcane Cache,Consumable,Supply Cache,25,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,717,1080
emberium_lesser_supply_cache,Emberium Lesser Arcane Cache,Consumable,Supply Cache,26,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,718,1081
soulsteel_lesser_supply_cache,Soulsteel Lesser Arcane Cache,Consumable,Supply Cache,27,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,719,1082
chronite_lesser_supply_cache,Chronite Lesser Arcane Cache,Consumable,Supply Cache,28,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,720,1083
worldforge_lesser_supply_cache,Worldforge Lesser Arcane Cache,Consumable,Supply Cache,29,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,721,1084
voidglass_lesser_supply_cache,Voidglass Lesser Arcane Cache,Consumable,Supply Cache,30,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,722,1085
thalassic_lesser_supply_cache,Thalassic Lesser Arcane Cache,Consumable,Supply Cache,31,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,723,1086
ashspire_lesser_supply_cache,Ashspire Lesser Arcane Cache,Consumable,Supply Cache,32,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,724,1087
glacirite_lesser_supply_cache,Glacirite Lesser Arcane Cache,Consumable,Supply Cache,33,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,725,1088
primordite_lesser_supply_cache,Primordite Lesser Arcane Cache,Consumable,Supply Cache,34,consumable.cache.lesser_arcane,tier-neutral cache archetype,cache.lesser_arcane,363,36,3,384,4608,128,128,726,1089
copper_upgrade_orb,Copper Upgrade Orb,Consumable,Upgrade Orb,1,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,727,1090
iron_upgrade_orb,Iron Upgrade Orb,Consumable,Upgrade Orb,2,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,728,1091
silver_upgrade_orb,Silver Upgrade Orb,Consumable,Upgrade Orb,3,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,729,1092
gold_upgrade_orb,Gold Upgrade Orb,Consumable,Upgrade Orb,4,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,730,1093
mythril_upgrade_orb,Mythril Upgrade Orb,Consumable,Upgrade Orb,5,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,731,1094
starsteel_upgrade_orb,Starsteel Upgrade Orb,Consumable,Upgrade Orb,6,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,732,1095
obsidian_upgrade_orb,Obsidian Upgrade Orb,Consumable,Upgrade Orb,7,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,733,1096
runite_upgrade_orb,Runite Upgrade Orb,Consumable,Upgrade Orb,8,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,734,1097
dragonsteel_upgrade_orb,Dragonsteel Upgrade Orb,Consumable,Upgrade Orb,9,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,735,1098
aethersteel_upgrade_orb,Aethersteel Upgrade Orb,Consumable,Upgrade Orb,10,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,736,1099
voidiron_upgrade_orb,Voidiron Upgrade Orb,Consumable,Upgrade Orb,11,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,737,1100
celestium_upgrade_orb,Celestium Upgrade Orb,Consumable,Upgrade Orb,12,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,738,1101
bloodstone_upgrade_orb,Bloodstone Upgrade Orb,Consumable,Upgrade Orb,13,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,739,1102
moonsteel_upgrade_orb,Moonsteel Upgrade Orb,Consumable,Upgrade Orb,14,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,740,1103
sunforged_upgrade_orb,Sunforged Upgrade Orb,Consumable,Upgrade Orb,15,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,741,1104
netherite_upgrade_orb,Netherite Upgrade Orb,Consumable,Upgrade Orb,16,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,742,1105
stormglass_upgrade_orb,Stormglass Upgrade Orb,Consumable,Upgrade Orb,17,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,743,1106
kingssteel_upgrade_orb,Kingssteel Upgrade Orb,Consumable,Upgrade Orb,18,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,744,1107
eternium_upgrade_orb,Eternium Upgrade Orb,Consumable,Upgrade Orb,19,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,745,1108
astralium_upgrade_orb,Astralium Upgrade Orb,Consumable,Upgrade Orb,20,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,746,1109
gravite_upgrade_orb,Gravite Upgrade Orb,Consumable,Upgrade Orb,21,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,747,1110
frostiron_upgrade_orb,Frostiron Upgrade Orb,Consumable,Upgrade Orb,22,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,748,1111
dusksteel_upgrade_orb,Dusksteel Upgrade Orb,Consumable,Upgrade Orb,23,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,749,1112
titanium_upgrade_orb,Titanium Upgrade Orb,Consumable,Upgrade Orb,24,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,750,1113
skysteel_upgrade_orb,Skysteel Upgrade Orb,Consumable,Upgrade Orb,25,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,751,1114
emberium_upgrade_orb,Emberium Upgrade Orb,Consumable,Upgrade Orb,26,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,752,1115
soulsteel_upgrade_orb,Soulsteel Upgrade Orb,Consumable,Upgrade Orb,27,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,753,1116
chronite_upgrade_orb,Chronite Upgrade Orb,Consumable,Upgrade Orb,28,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,754,1117
worldforge_upgrade_orb,Worldforge Upgrade Orb,Consumable,Upgrade Orb,29,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,755,1118
voidglass_upgrade_orb,Voidglass Upgrade Orb,Consumable,Upgrade Orb,30,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,756,1119
thalassic_upgrade_orb,Thalassic Upgrade Orb,Consumable,Upgrade Orb,31,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,757,1120
ashspire_upgrade_orb,Ashspire Upgrade Orb,Consumable,Upgrade Orb,32,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,758,1121
glacirite_upgrade_orb,Glacirite Upgrade Orb,Consumable,Upgrade Orb,33,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,759,1122
primordite_upgrade_orb,Primordite Upgrade Orb,Consumable,Upgrade Orb,34,consumable.upgrade_orb,tier-neutral Upgrade Orb archetype,orb.upgrade,364,36,4,512,4608,128,128,760,1123
reinforcement_plate_tier_1,Copper Reinforcement Plate,Consumable,Usable item,1,consumable.reinforcement_plate,tier-neutral reinforcement archetype,plate.reinforcement,365,36,5,640,4608,128,128,761,1124
reinforcement_plate_tier_2,Iron Reinforcement Plate,Consumable,Usable item,2,consumable.reinforcement_plate,tier-neutral reinforcement archetype,plate.reinforcement,365,36,5,640,4608,128,128,762,1125
